Supplementary Tabl 4.2. Phenotype data formatted for calculating correlations and QTL mapping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Only winter/extended cold temperature associated traits were used for QTL mapping in this chapter (columns D:AE). Additional columns used to calculate correlations. Planting replicates indicated as W1-W3. Spike replicates indicated as 1 or 2. anth = anthocyanin. OD = average of T and C experimental replicates. T = cold shock/LMA-treated. C = control/untreated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Genotype,Subpop. ID,WLMA freq.,cube W avg.,cube W1 avg.,cube W2 avg.,cube W3 avg.,cube W1.S1 avg.,cube W1.S2 avg.,cube W2.S1 avg.,cube W2.S2 avg.,cube W3.S1 avg.,cube W3.S2 avg.,W avg.,W1 avg.,W2 avg.,W3 avg.,W1.S1 avg.,W1.S2 avg.,W2.S1 avg.,W2.S2 avg.,W3.S1 avg.,W3.S2 avg.,avg. anth. count,avg. grain fill,avg. spike distortion,avg. spike curl,W1.anth. count,W2.anth. count,W3.anth. count,TLMA_freq,CLMA_freq,cube avg. OD,cube avg. T,cube avg. C
S0900366,P11,WA8124_Common,3,0.82420186,0.805720713,0.879742952,0.780642141,0.84541942,0.761669345,0.86938169,0.889865737,0.799504902,0.760820904,0.5598875,0.5230625,0.680875,0.475725,0.60425,0.441875,0.6571,0.70465,0.51105,0.4404,1.777777778,2.688888889,0.177777778,0.283333333,1.333333333,2.4,1.6,2,0,0.843180406,0.994284525,0.599974279
S0900366,P5,S0900366_Seakhawk,3,0.96581607,0.837534342,1.123831434,0.886144087,0.823479497,0.851132669,1.069720524,1.173180121,0.860004807,0.910826042,0.900913889,0.5875,1.419395833,0.695845833,0.558416667,0.616583333,1.224083333,1.614708333,0.636066667,0.755625,2.433333333,2.744444444,0,0,2.333333333,2.5,2.466666667,3,1,0.771267753,0.840508597,0.686688666
S0900366,202,S0900366_10,2,0.917787426,0.606525984,0.760446414,1.183185637,0.590355048,0.621877762,0.772782422,0.747696637,1.391487461,0.85201368,0.773083333,0.223125,0.43975,1.656375,0.20575,0.2405,0.4615,0.418,2.69425,0.6185,1.333333333,3,0,0.333333333,0,1,3,2,1,0.698579887,0.739406634,0.65232566
S0900366,203,S0900366_11,3,1.411742225,1.557937088,1.614260541,0.768008572,1.452235948,1.650963624,1.608676819,1.619805901,0.691042323,0.832033529,2.813625,3.781375,4.2065,0.453,3.06275,4.5,4.163,4.25,0.33,0.576,3,2.666666667,0.333333333,0,3,3,3,3,3,1.225570099,1.318929151,1.115293726
S0900366,204,S0900366_12,3,1.345465659,1.449087813,1.092196843,1.436012955,1.650963624,1.166124465,1.052300323,1.129373919,1.124650097,1.650963624,2.435666667,3.042875,1.302875,2.96125,4.5,1.58575,1.16525,1.4405,1.4225,4.5,3.333333333,2.666666667,0.333333333,0,4,3,3,3,3,1.272404906,1.323416882,1.21693766
S0900366,205,S0900366_13,3,1.120174116,1.444569461,0.868233523,0.818202487,1.650963624,1.152044253,0.881301449,0.854759916,0.761453819,0.868012374,1.405583333,3.0145,0.6545,0.54775,4.5,1.529,0.6845,0.6245,0.4415,0.654,3,2.333333333,0.666666667,0,3,3,3,3,3,1.435173932,1.49322251,1.372006343
S0900366,206,S0900366_14,1,1.145762604,NA,NA,1.145762604,NA,NA,NA,NA,1.14062959,1.150850033,1.504125,NA,NA,1.504125,NA,NA,NA,NA,1.484,1.52425,1.333333333,3,0,0,0,0,4,0,1,0.654910217,0.640289582,0.668905666
S0900366,207,S0900366_15,3,1.332575959,1.6351904,0.833295554,1.290287579,1.650963624,1.619106859,0.899279258,0.754784231,0.984855124,1.494945953,2.366333333,4.37225,0.578625,2.148125,4.5,4.2445,0.72725,0.43,0.95525,3.341,3,2.333333333,0.333333333,0,2,3,4,3,3,1.114595428,1.14105644,1.086814574
S0900366,208,S0900366_16,3,1.572388663,1.631504501,1.492854908,1.586474527,1.650963624,1.611569782,1.650963624,1.291462796,1.650963624,1.516267388,3.887583333,4.34275,3.327,3.993,4.5,4.1855,4.5,2.154,4.5,3.486,2,2,0.666666667,0,1,3,2,3,3,1.371707457,1.344375317,1.397991735
S0900366,209,S0900366_17,3,1.445872793,1.650963624,1.105754963,1.476064538,1.650963624,1.650963624,1.282355283,0.841201041,1.650963624,1.245476987,3.022666667,4.5,1.352,3.216,4.5,4.5,2.10875,0.59525,4.5,1.932,3,2.333333333,0,0.333333333,4,2,3,3,3,1.548802405,1.58229726,1.513792542
S0900366,210,S0900366_18,3,1.266691674,0.876012434,1.642466421,0.998037819,0.972148143,0.752289301,1.633880376,1.650963624,0.979412392,1.015992865,2.032416667,0.67225,4.430875,0.994125,0.91875,0.42575,4.36175,4.5,0.9395,1.04875,3,2.333333333,0,0,2,4,3,3,3,1.257844008,1.204401276,1.307094676
S0900366,211,S0900366_19,1,0.716176577,0.504950817,0.593565501,0.914228599,0.513941017,0.495628559,0.519558303,0.652651888,0.566964472,1.104116805,0.367333333,0.12875,0.209125,0.764125,0.13575,0.12175,0.14025,0.278,0.18225,1.346,2,3,0.333333333,0,0,3,3,3,0,0.781156878,0.914444572,0.573541779
S0900366,193,S0900366_1,3,1.052964663,0.93565712,0.895086391,1.252767203,0.977061167,0.890223401,0.931113631,0.855898989,1.093766394,1.379243091,1.167458333,0.819125,0.717125,1.966125,0.93275,0.7055,0.80725,0.627,1.3085,2.62375,2.333333333,2.666666667,0.333333333,0,1,3,3,3,1,1.007704379,1.23457488,0.548342115
S0900366,212,S0900366_20,2,0.939685273,0.674599671,1.205329306,0.7554419,0.663428744,0.6854124,1.058435451,1.32315514,0.677698389,0.819817528,0.82975,0.307,1.751125,0.431125,0.292,0.322,1.18575,2.3165,0.31125,0.551,2,2.333333333,0.333333333,0,0,4,2,0,0,0.543753945,0.559655045,0.526864122
S0900366,213,S0900366_21,1,0.798935215,0.65440791,1.009002053,0.60584564,0.622308425,0.683633948,1.028985081,0.988194512,0.639271632,0.568257735,0.509958333,0.28025,1.02725,0.222375,0.241,0.3195,1.0895,0.965,0.26125,0.1835,2.666666667,3,0,0.333333333,3,3,2,3,0,0.700240847,0.798565136,0.561951454
S0900366,214,S0900366_23,3,1.433631481,1.28533822,1.546871943,1.444609394,1.425674247,1.105004743,1.650963624,1.426493766,1.476829101,1.410884545,2.946541667,2.1235,3.701375,3.01475,2.89775,1.34925,4.5,2.90275,3.221,2.8085,3.666666667,2.333333333,0,0.666666667,4,3,4,0,0,0.539826762,0.583664211,0.487407755
S0900366,215,S0900366_24,3,1.417205485,1.650963624,1.120550325,1.380730902,1.650963624,1.650963624,1.223717942,0.99379491,1.126031975,1.56550515,2.846416667,4.5,1.407,2.63225,4.5,4.5,1.8325,0.9815,1.42775,3.83675,3,2.333333333,0.333333333,0,3,3,3,2,3,1.002016763,0.859542603,1.112551373
S0900366,216,S0900366_25,3,1.306964594,0.853160094,1.348787205,1.535840521,0.826946734,0.877854622,1.650963624,0.741382854,1.420117692,1.636342733,2.2325,0.621,2.45375,3.62275,0.5655,0.6765,4.5,0.4075,2.864,4.3815,3.333333333,2,0.333333333,0,4,3,3,3,3,1.275677798,1.361013398,1.17708247
S0900366,217,S0900366_26,3,1.169078909,1.209872263,1.355510172,0.810220435,1.415100152,0.891378581,1.567780004,1.040888664,0.885572422,0.717420036,1.597833333,1.771,2.490625,0.531875,2.83375,0.70825,3.8535,1.12775,0.6945,0.36925,2.333333333,2.666666667,0.666666667,0.333333333,1,3,3,1,1,0.71441212,0.696181017,0.731757405
S0900366,218,S0900366_27,2,1.06402204,0.995479597,0.61346855,1.338214746,1.094184181,0.871975955,0.594392195,0.631427016,1.566728281,0.982098101,1.204625,0.9865,0.230875,2.3965,1.31,0.663,0.21,0.25175,3.84575,0.94725,2.666666667,3,0,0.666666667,2,3,3,2,0,0.746925687,0.908526645,0.437081232
S0900366,219,S0900366_28,3,1.326447135,0.964863198,1.170398481,1.650963624,0.949676714,0.979586109,0.995815851,1.304324847,1.650963624,1.650963624,2.333833333,0.89825,1.60325,4.5,0.8565,0.94,0.9875,2.219,4.5,4.5,3,3,0.333333333,0,3,2,4,3,2,0.891448496,0.834354304,0.942038732
S0900366,220,S0900366_29,3,1.105141223,1.450633889,0.833055463,0.747994643,1.63288085,1.20541534,0.957466555,0.653042932,0.719518711,0.774453309,1.34975,3.052625,0.578125,0.4185,4.35375,1.7515,0.87775,0.2785,0.3725,0.4645,1.333333333,2.333333333,0,0.333333333,0,1,3,2,0,0.880146541,1.048915484,0.593998818
S0900366,194,S0900366_2,1,0.860312668,1.146999107,0.576774606,0.593801935,1.211577752,1.074192651,0.530145919,0.616881672,0.598142403,0.589397067,0.63675,1.509,0.191875,0.209375,1.7785,1.2395,0.149,0.23475,0.214,0.20475,1.666666667,3,0,0.333333333,0,2,3,3,0,0.910541346,1.103467022,0.549816284
S0900366,221,S0900366_30,2,1.647724135,1.650963624,NA,1.644471857,1.650963624,1.650963624,NA,NA,1.637928427,1.650963624,4.4735625,4.5,NA,4.447125,4.5,4.5,NA,NA,4.39425,4.5,1.666666667,2,0.5,0,1,0,4,3,3,1.426814487,1.50133215,1.343575634
S0900366,223,S0900366_32,3,1.110921959,1.135320667,1.092790315,1.103774909,0.942038732,1.278696182,0.99883197,1.172887407,0.974084172,1.208561458,1.371041667,1.463375,1.305,1.34475,0.836,2.09075,0.9965,1.6135,0.92425,1.76525,2.666666667,1.5,0,0,0,4,4,3,3,1.186124909,1.266449255,1.093139115
S0900366,224,S0900366_33,2,1.392025238,1.49115161,1.650963624,0.651475936,1.650963624,1.286899994,1.650963624,1.650963624,0.669804651,0.632053432,2.697375,3.315625,4.5,0.2765,4.5,2.13125,4.5,4.5,0.3005,0.2525,2.333333333,3,0,0,1,3,3,3,3,1.051201698,1.158837602,0.915373751
S0900366,225,S0900366_34,1,0.920352469,0.639373573,0.623382484,1.224301976,0.603909654,0.671287344,0.626157854,0.620582179,1.389979469,0.994890605,0.779583333,0.261375,0.24225,1.835125,0.22025,0.3025,0.2455,0.239,2.6855,0.98475,2.333333333,2.333333333,0.333333333,0,0,3,4,1,1,0.734156559,0.666913103,0.772921939
S0900366,226,S0900366_36,2,1.106696978,1.417634095,1.030556773,0.497150458,1.417634095,NA,0.606639226,1.252687551,0.501329793,0.492899647,1.355458333,2.849,1.0945,0.122875,2.849,NA,0.22325,1.96575,0.126,0.11975,2,2,0,0,0,3,3,0,0,0.458679261,0.406743319,0.500942666
S0900366,227,S0900366_39,3,1.235248829,1.297084195,1.011166512,1.34594117,1.370736103,1.2139574,1.107252355,0.892216836,1.313952285,1.37647775,1.884791667,2.18225,1.033875,2.43825,2.5755,1.789,1.3575,0.71025,2.2685,2.608,1.666666667,2.666666667,0,0.333333333,0,2,3,3,3,1.5103208,1.538720288,1.480811127
S0900366,195,S0900366_3,0,0.628908836,0.625093319,0.701527278,0.539182577,0.637636137,0.612025872,0.7832453,0.594392195,0.522932153,0.554508398,0.24875,0.24425,0.34525,0.15675,0.25925,0.22925,0.4805,0.21,0.143,0.1705,3,2.333333333,0,0,3,3,3,2,2,0.793303477,0.74772148,0.834174706
S0900366,228,S0900366_40,2,1.403033389,NA,1.43847382,1.365705915,NA,NA,1.432001046,1.444888862,1.503252203,1.192897864,2.761875,NA,2.9765,2.54725,NA,NA,2.9365,3.0165,3.397,1.6975,1.666666667,2,0,0.5,0,2,3,3,3,1.176375332,1.129787553,1.219539302
S0900366,229,S0900366_41,3,1.33902859,1.309399332,1.637400204,0.827981255,1.471614374,1.092231771,1.650963624,1.623608276,0.784736683,0.867126646,2.400875,2.245,4.39,0.567625,3.187,1.303,4.5,4.28,0.48325,0.652,2.666666667,1.333333333,0.666666667,0,2,3,3,3,1,0.823151662,0.947670501,0.641844182
S0900366,230,S0900366_42,3,0.961945202,0.864458547,0.973996337,1.032397407,0.939779637,0.773061405,0.987340411,0.960276252,1.025114007,1.039579465,0.890125,0.646,0.924,1.100375,0.83,0.462,0.9625,0.8855,1.07725,1.1235,1.666666667,1.333333333,1,0,1,1,3,0,1,0.592261739,0.519043277,0.650820791
S0900366,231,S0900366_43,2,1.466817664,1.593955055,1.312720296,NA,1.532547907,1.650963624,1.484166794,1.078651724,NA,NA,3.1559375,4.04975,2.262125,NA,3.5995,4.5,3.26925,1.255,NA,NA,1.333333333,3,0,0.5,4,0,0,2,3,0.957875438,0.916102499,0.996291822
S0900366,232,S0900366_44,1,0.736371122,0.925261674,0.625093319,0.54457476,0.596741596,1.111113241,0.591309931,0.655573377,0.557205466,0.531329285,0.399291667,0.792125,0.24425,0.1615,0.2125,1.37175,0.20675,0.28175,0.173,0.15,2,2.666666667,0,0.333333333,0,3,3,2,0,0.755186276,0.945298407,0.255436477
S0900366,233,S0900366_45,1,0.697439626,0.700085024,0.758857934,0.619389792,0.541750151,0.80786513,0.758857934,NA,0.618410776,0.620365722,0.33925,0.343125,0.437,0.237625,0.159,0.52725,0.437,NA,0.2365,0.23875,2,2,0,0,1,2,3,2,0,0.61937169,0.754467167,0.357654505
S0900366,234,S0900366_46,3,1.505486084,1.650963624,1.485942748,1.349107778,1.650963624,1.650963624,1.650963624,1.272807973,1.636187107,0.809648783,3.412166667,4.5,3.281,2.4555,4.5,4.5,4.5,2.062,4.38025,0.53075,3,3,0.333333333,0,2,4,3,3,3,1.585378398,1.532311333,1.635112481
S0900366,235,S0900366_47,3,1.254649352,0.887480989,1.014861379,1.61095991,0.688590556,1.023286847,NA,1.014861379,1.618120821,1.603734765,1.975,0.699,1.04525,4.18075,0.3265,1.0715,NA,1.04525,4.23675,4.12475,2,2.666666667,0.333333333,0,0,2,4,3,2,1.417523511,1.543707872,1.263680833
S0900366,236,S0900366_48,1,1.559840275,NA,1.559840275,NA,NA,NA,1.49866548,1.616559788,NA,NA,3.79525,NA,3.79525,NA,NA,NA,3.366,4.2245,NA,NA,0.666666667,3,0,0,0,2,0,3,3,1.198991243,1.091089634,1.290337632
S0900366,237,S0900366_49,2,1.359677451,0.650591178,1.403668102,1.650963624,0.646330407,0.65479686,1.593594179,1.140693638,1.650963624,1.650963624,2.513666667,0.275375,2.765625,4.5,0.27,0.28075,4.047,1.48425,4.5,4.5,2.666666667,2.666666667,0,0,0,4,4,3,3,1.148717326,1.265548027,1.001553142
S0900366,196,S0900366_4,3,1.077408816,0.94531395,1.296985124,0.89855736,1.038266961,0.829255635,1.35162128,1.23731164,0.779560348,0.992358422,1.250666667,0.84475,2.18175,0.7255,1.11925,0.57025,2.46925,1.89425,0.47375,0.97725,2,3,0,0,1,3,2,3,3,0.981975687,0.954975436,1.007567587
S0900366,238,S0900366_50,3,1.395428684,1.650963624,1.402864035,0.962170292,1.650963624,1.650963624,1.650963624,1.007198064,0.843900979,1.056871039,2.717208333,4.5,2.760875,0.89075,4.5,4.5,4.5,1.02175,0.601,1.1805,1.666666667,2.666666667,0.333333333,0,1,2,2,3,3,1.109829262,1.223263308,0.966754187
S0900366,197,S0900366_5,2,0.707182291,0.65440791,0.736959769,0.724633187,0.639271632,0.668874624,0.731549844,0.742291412,0.784465944,0.652847468,0.353666667,0.28025,0.40025,0.3805,0.26125,0.29925,0.3915,0.409,0.48275,0.27825,2.666666667,2.666666667,0.666666667,0.666666667,3,2,3,3,2,1.011621365,1.20608407,0.68121826
S0900366,198,S0900366_6,3,1.176510807,1.20853293,1.376983364,0.798695792,0.76927801,1.454169529,1.650963624,0.897006515,0.676607964,0.891797906,1.6285,1.765125,2.610875,0.5095,0.45525,3.075,4.5,0.72175,0.30975,0.70925,2.666666667,1.666666667,0.333333333,0,2,4,2,3,3,1.505568806,1.555392249,1.452209605
S0900366,199,S0900366_7,3,1.25483461,1.272807973,1.405210178,1.029417775,1.320579788,1.221152722,1.257027089,1.527385856,0.800780488,1.186006433,1.975875,2.062,2.77475,1.090875,2.303,1.821,1.98625,3.56325,0.5135,1.66825,1.333333333,2.666666667,0,0.333333333,0,3,1,3,2,1.198638502,1.414510368,0.849961552
S0900366,200,S0900366_8,2,1.030125036,1.059178787,0.999332888,NA,1.163483386,0.928897603,0.999332888,NA,NA,NA,1.093125,1.18825,0.998,NA,1.575,0.8015,0.998,NA,NA,NA,1.666666667,1.5,0.5,0,1,4,0,3,2,1.588204267,1.553259415,1.637905131
S0900366,201,S0900366_9,3,1.159943187,1.050264484,1.30491238,1.091812488,0.930728993,1.147442331,0.930825182,1.537922087,0.99505896,1.173916309,1.560666667,1.1585,2.222,1.3015,0.80625,1.51075,0.8065,3.6375,0.98525,1.61775,3,2,0.666666667,0,3,3,3,2,1,0.719974493,0.716690703,0.723228599
SW07071-2,P11,WA8124_Common,3,1.372057989,1.430699448,0.861773876,1.610911743,1.458021339,1.402292163,0.766876649,0.939402064,1.650963624,1.568762599,2.582958333,2.9285,0.64,4.180375,3.0995,2.7575,0.451,0.829,4.5,3.86075,2,2.666666667,0,0.333333333,0,4,2,1,0,0.575240907,0.619881279,0.518482408
SW07071-2,P6,SW07071-2,1,0.717500981,0.545696442,0.936227904,0.5,0.532507402,0.558277017,0.998748434,0.86401226,0.498327747,0.501661142,0.369375,0.1625,0.820625,0.125,0.151,0.174,0.99625,0.645,0.12375,0.12625,1.666666667,2.666666667,0.333333333,0,0,3,2,0,0,0.541048633,0.558597034,0.517848761
SW07071-2,247,SW07071-2_10,3,1.320061917,1.424894832,1.254755221,1.266683018,1.127016958,1.632974608,1.418338664,1.031575808,0.634960421,1.561687578,2.300291667,2.893,1.9755,2.032375,1.4315,4.3545,2.85325,1.09775,0.256,3.80875,3.666666667,2.333333333,0,0,3,4,4,3,3,0.941114442,0.950722749,0.931305831
SW07071-2,248,SW07071-2_11,3,1.046574881,1.302116867,0.933223485,0.747994643,1.422880814,1.153486583,0.992019819,0.865905808,0.835151585,0.633717834,1.146333333,2.20775,0.81275,0.4185,2.88075,1.53475,0.97625,0.64925,0.5825,0.2545,1.666666667,2.333333333,0.333333333,0.333333333,0,3,2,3,2,0.873492058,0.958309898,0.787545839
SW07071-2,249,SW07071-2_12,1,0.944831893,0.666350545,1.244186336,0.675696583,0.669804651,0.662860253,1.395735321,1.042501375,0.619932355,0.723520566,0.843458333,0.295875,1.926,0.3085,0.3005,0.29125,2.719,1.133,0.23825,0.37875,2.333333333,3,0.666666667,0.333333333,2,2,3,3,1,1.02432039,1.16750167,0.823336102
SW07071-2,250,SW07071-2_13,1,0.810812408,1.039656568,0.672763517,0.554914631,1.03352985,1.045711915,0.613579244,0.723042679,0.576649329,0.531329285,0.533041667,1.12375,0.3045,0.170875,1.104,1.1435,0.231,0.378,0.19175,0.15,1.666666667,2.666666667,0.333333333,0.333333333,0,2,3,0,0,0.538072795,0.587978334,0.487991687
SW07071-2,251,SW07071-2_14,0,0.643961164,0.625199936,0.699659699,0.598375234,0.622523534,0.627853618,0.717096071,0.681308036,0.605959137,0.590594058,0.267041667,0.244375,0.3425,0.21425,0.24125,0.2475,0.36875,0.31625,0.2225,0.206,2.666666667,2.666666667,0,0.333333333,2,3,3,2,3,1.044499135,1.099285004,0.983270289
SW07071-2,252,SW07071-2_15,2,1.21376888,1.580208673,1.048144872,0.644028142,1.650963624,1.502477388,1.204956352,0.821055551,0.638454932,0.649506529,1.788166667,3.945875,1.1515,0.267125,4.5,3.39175,1.7495,0.5535,0.26025,0.274,2,2.666666667,0,0.333333333,0,3,3,2,0,0.604429665,0.740091905,0.418267619
SW07071-2,253,SW07071-2_16,2,0.980627115,0.99278135,0.968163884,NA,0.830828031,1.114276713,1.047689553,0.872851874,NA,NA,0.943,0.9785,0.9075,NA,0.5735,1.3835,1.15,0.665,NA,NA,1,2.5,0,0,0,3,0,2,0,0.720794708,0.749316249,0.685744834
SW07071-2,254,SW07071-2_17,1,0.800325388,0.607769332,0.928607775,NA,0.629540271,0.584315805,0.941568981,0.915274286,NA,NA,0.512625,0.2245,0.80075,NA,0.2495,0.1995,0.83475,0.76675,NA,NA,0.666666667,2.5,1,0.5,0,2,0,2,2,0.885764976,0.943386663,0.819476416
SW07071-2,255,SW07071-2_18,2,0.820271904,0.662860253,0.770402893,0.968074972,0.638454932,0.685589738,0.820065432,0.713349249,0.867791111,1.051019418,0.551916667,0.29125,0.45725,0.90725,0.26025,0.32225,0.5515,0.363,0.6535,1.161,2,2.333333333,0.333333333,0,0,3,3,2,0,0.80797152,0.919975188,0.577469599
SW07071-2,256,SW07071-2_19,3,1.245942399,1.15451908,1.027803154,1.470208525,1.294105463,0.969229558,1.03352985,1.02201192,1.611120447,1.295397929,1.934166667,1.538875,1.08575,3.177875,2.16725,0.9105,1.104,1.0675,4.182,2.17375,2,3,0.333333333,0,0,2,4,2,2,0.737751678,0.770893997,0.701329672
SW07071-2,239,SW07071-2_1,2,0.944520627,0.633510261,1.013686816,1.072021682,0.616224015,0.649901366,0.980800401,1.044567558,1.037493347,1.104458489,0.842625,0.25425,1.041625,1.232,0.234,0.2745,0.9435,1.13975,1.11675,1.34725,2.666666667,2,0,0,0,4,4,0,0,0.488019313,0.511549353,0.451401665
SW07071-2,257,SW07071-2_20,2,1.018087535,1.036796106,0.998664885,NA,0.73403285,1.223940497,0.814702113,1.132176347,NA,NA,1.05525,1.1145,0.996,NA,0.3955,1.8335,0.54075,1.45125,NA,NA,1.666666667,3,0,0,1,4,0,0,0,0.397431458,0.381539614,0.419123266
SW07071-2,258,SW07071-2_21,0,0.643458383,0.632782685,0.655864097,0.641304306,0.659045145,0.604138062,0.749184298,0.523844777,0.67386641,0.60504997,0.266416667,0.253375,0.282125,0.26375,0.28625,0.2205,0.4205,0.14375,0.306,0.2215,2.666666667,2,0.333333333,0,1,4,3,0,0,0.609680922,0.65,0.536734985
SW07071-2,259,SW07071-2_22,3,1.109468313,1.446304502,0.724236215,0.884402013,1.157481158,1.650963624,0.7023729,0.744853657,1.00793684,0.711049166,1.365666667,3.025375,0.379875,0.69175,1.55075,4.5,0.3465,0.41325,1.024,0.3595,2.333333333,2.333333333,0.333333333,0,2,2,3,0,0,0.492143876,0.524754231,0.474079473
SW07071-2,260,SW07071-2_23,2,0.881355092,0.935371467,0.819755529,NA,0.767301512,1.058212247,0.878934661,0.75051816,NA,NA,0.684625,0.818375,0.550875,NA,0.45175,1.185,0.679,0.42275,NA,NA,1.666666667,2.5,0.5,0,2,3,0,2,1,0.908125999,0.952325788,0.876084822
SW07071-2,261,SW07071-2_24,2,1.097711035,0.935799882,1.445686746,0.502817428,0.954457355,0.916367212,1.523123195,1.358925766,0.509806411,0.495628559,1.322708333,0.8195,3.0215,0.127125,0.8695,0.7695,3.5335,2.5095,0.1325,0.12175,2.666666667,2.333333333,0.333333333,0,2,3,3,1,0,0.667275919,0.783075465,0.48492506
SW07071-2,262,SW07071-2_25,3,0.984124296,1.001373114,1.131525858,0.740775909,0.995311385,1.00736233,1.118155979,1.144587038,0.669246945,0.800650513,0.953125,1.004125,1.44875,0.4065,0.986,1.02225,1.398,1.4995,0.29975,0.51325,2,2.333333333,0,0.666666667,0,4,2,1,1,0.658585519,0.665128398,0.653032076
SW07071-2,263,SW07071-2_26,2,0.753367573,0.740091905,0.86036896,0.621877762,0.603223393,0.839312552,0.864792961,0.855898989,0.669246945,0.565925598,0.427583333,0.405375,0.636875,0.2405,0.2195,0.59125,0.64675,0.627,0.29975,0.18125,1.333333333,2,0,0.333333333,0,2,2,0,0,0.629960525,0.615619927,0.639169659
SW07071-2,264,SW07071-2_27,3,0.878538955,0.85212846,0.997912311,0.749925919,0.903382334,0.793832787,1.077504526,0.903075895,0.721765216,0.776117016,0.678083333,0.61875,0.99375,0.42175,0.73725,0.50025,1.251,0.7365,0.376,0.4675,2,2.333333333,0,0.333333333,0,3,3,2,2,0.967469088,1.083874453,0.794229307
SW07071-2,265,SW07071-2_28,0,0.561004257,0.603108864,0.511404561,NA,0.649506529,0.548203505,0.51924941,0.503311355,NA,NA,0.1765625,0.219375,0.13375,NA,0.274,0.16475,0.14,0.1275,NA,NA,1.666666667,3,0,0.5,2,3,0,0,0,0.547211387,0.487622026,0.58460042
SW07071-2,266,SW07071-2_29,2,1.036970504,1.065455439,1.006828269,NA,0.838009269,1.22327259,1.042424693,0.968519369,NA,NA,1.1150625,1.2095,1.020625,NA,0.5885,1.8305,1.13275,0.9085,NA,NA,2.333333333,3,1,0.5,4,3,0,1,1,0.672719677,0.660433217,0.688434298
SW07071-2,240,SW07071-2_2,3,1.40943178,1.626448413,1.458256504,0.998664885,1.601171018,1.650963624,1.614484367,1.258607263,0.967095859,1.028355058,2.799833333,4.3025,3.101,0.996,4.105,4.5,4.20825,1.99375,0.9045,1.0875,2.333333333,2,0.333333333,0.666666667,3,3,1,2,0,0.883872935,0.984740556,0.544793227
SW07071-2,267,SW07071-2_30,3,1.217481367,1.650963624,0.795284763,0.743423991,1.650963624,1.650963624,0.83010305,0.757117428,0.759580794,0.726532628,1.804625,4.5,0.503,0.410875,4.5,4.5,0.572,0.434,0.43825,0.3835,2.666666667,2.333333333,0.666666667,0,1,4,3,2,2,1.118022659,1.111234727,1.123616956
SW07071-2,268,SW07071-2_31,2,1.27742075,1.128393048,1.397998842,NA,1.008346804,1.227213823,1.316457443,1.470998442,NA,NA,2.0845,1.43675,2.73225,NA,1.02525,1.84825,2.2815,3.183,NA,NA,1.666666667,2,0.5,0,3,2,0,3,2,0.888331412,0.957421102,0.821220339
SW07071-2,269,SW07071-2_32,3,1.134522732,1.052375574,1.351119328,0.908105789,1.149842448,0.93245737,1.650963624,0.756535477,0.863341963,0.948844394,1.460291667,1.1655,2.4665,0.748875,1.52025,0.81075,4.5,0.433,0.6435,0.85425,2.666666667,2.666666667,0.333333333,0.333333333,0,4,4,0,0,0.617871888,0.590924939,0.648558607
SW07071-2,270,SW07071-2_33,3,1.064561549,0.985155738,0.78215708,1.297579322,0.868785905,1.079081295,0.846001986,0.705735195,1.297579322,NA,1.206458333,0.956125,0.4785,2.18475,0.65575,1.2565,0.6055,0.3515,2.18475,NA,2,2.666666667,0.666666667,0,2,2,2,2,2,0.735610461,0.721311695,0.762649647
SW07071-2,271,SW07071-2_34,2,0.790746237,NA,0.847512914,0.724395056,NA,NA,0.776117016,0.908560296,0.70889997,0.739254179,0.4944375,NA,0.60875,0.380125,NA,NA,0.4675,0.75,0.35625,0.404,2,2,0,0.5,0,3,3,0,0,0.410507761,0.388538828,0.430347655
SW07071-2,272,SW07071-2_35,2,0.942273432,NA,0.835867839,1.028906371,NA,NA,0.835867839,NA,1.170094229,0.83227421,0.836625,NA,0.584,1.08925,NA,NA,0.584,NA,1.602,0.5765,0.666666667,1.5,0,0.5,0,2,0,3,0,0.899706878,1.20975297,0.468716887
SW07071-2,273,SW07071-2_37,2,0.973886522,0.94152198,1.004232064,NA,1.036330758,0.822413078,0.934847316,1.065161723,NA,NA,0.9236875,0.834625,1.01275,NA,1.113,0.55625,0.817,1.2085,NA,NA,0.333333333,2.5,0.5,0.5,0,1,0,1,1,0.685620821,0.672007789,0.69656562
SW07071-2,274,SW07071-2_38,1,0.654213262,0.716284876,0.577400175,NA,0.717581909,0.714983128,0.619281165,0.528360903,NA,NA,0.28,0.3675,0.1925,NA,0.3695,0.3655,0.2375,0.1475,NA,NA,0.666666667,3,0,1,0,2,0,3,2,0.925289485,1.049596721,0.753671591
SW07071-2,275,SW07071-2_39,2,0.858111504,0.78770256,0.918545275,NA,0.78770256,NA,0.88990783,0.945500421,NA,NA,0.631875,0.48875,0.775,NA,0.48875,NA,0.70475,0.84525,NA,NA,1.333333333,2,0,0,2,2,0,3,2,0.874925164,0.951459744,0.725821502
SW07071-2,241,SW07071-2_3,1,0.951889131,NA,0.951889131,NA,NA,NA,0.951889131,NA,NA,NA,0.8625,NA,0.8625,NA,NA,NA,0.8625,NA,NA,NA,0.666666667,1,1,0,0,2,0,2,1,0.945992144,1.076606576,0.806983138
